Unnamed: 0,Unnamed: 0.1,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment_score,food_safety_flag
2308532,2308670,US,15941950,R3MMETWTJADPEE,B001O2DGY0,151565427,"Earth's Best Organic Gourmet Meals Baby Food, Creamy Chicken Apple Compote, 4 Ounce (Pack of 12)",Grocery,1.0,6.0,6.0,N,N,"rotten, moldy food = health risk","I ordered a flat of food (they were on sale) that contained Chicken Apple Compote Dinner. It contained 3 of this variety and he liked the first one but the others, although properly sealed, were solid and moldy and stinky.    One of the Turkey dinners in the flat was also improperly sealed; the lid popped. We were lucky because I just happened to check that one. Now I'm so paranoid that I check all of them several times. I called Earth's Best and they assured me that they haven't had this problem before and that I shouldn't worry about it. I'm so suprised that this got passed QA/QC inspection at a baby food manufacturer. Why would a company take the risk of bad publicity when baby food manufacturers rely so much on a reputation of safety?!     We also recently opened 5 other jars in this flat after my son refused to eat them and realized that they were rotten.  3 of them were completely solid and domed at the top!  We poked a toothpick down to the bottom of the jar and it was dry throughout.  Shortly after eating his last dinner of this box, my son started vomiting and refused to eat.  We have contacted the USDA about this.  If this happens to you, please same your jars so you can give them the information they need.  It may prevent other babies from getting sick.    I'll never buy anything from Earth's Best again!",2009-04-02,-0.455,1
2310958,2311096,US,11671855,R3GPVOKINTVT6G,B001ELL62A,8923735,"Albanese Citrus Fruit Wedges Sanded, Sugar Free, 4.5-Pound Bags (Pack of 2)",Grocery,1.0,1.0,1.0,N,N,"Vile, awful candy that will make you sick","To start off, as it is sugar free, most sugar free candies contain sugar alcohols, which do not agree with your stomach. If you eat more than 1 serving which is a few pieces, the candy will in turn have a very adverse \\""laxative\\"" affect on you and is extremely discomforting.    That being said, this candy just tastes bad. The product I received seemed to be half melted and all stuck together. the little white dots on the slices are some kind of weird paste and they dont have a pleasant taste.     I dont recommend this to anyone",2009-03-13,-0.8885,1
2324596,2324734,US,14411999,R1BU140PA0SRVK,B000HDI0DO,826261252,"Orville Redenbacher's Gourmet Microwavable Popcorn, Smart Pop Butter, 36-Count Bags",Grocery,1.0,1.0,3.0,N,N,Horrible popcorn bad stink of fake butter that stays in your home for weeks.,Hello i dont usually write bad reviews but this product is horrid.It stinks of fake butter that stays in your house for weeks...Product received was one year outdated and is not recommended to anyone.Dont buy it you will be sorry...,2008-11-04,-0.7659,1
2336199,2336339,US,34124346,RD2BC7LGCEM5V,B000ETXO8M,666166475,"Gustaf's Dutch Licorice, Double Salt, 7-Ounce Containers (Pack of 6)",Grocery,1.0,3.0,11.0,N,Y,Not salt- ammonia,"OH my gosh.  Don't call it salted when there's no salt in it.  The \\""salt\\"" comes from ammonium chloride.  Eat more than one, and the fumes-- the fumes fill your nose and mouth and you breathe ammonia.  Totally gross.     I'm giving these away to the kids for Halloween.",2008-06-25,-0.4641,1
2337577,2337717,US,15476738,R24H114FOL5M2H,B00014E3LM,127590911,Sugar-Free Jelly Belly - 2.8 oz Bag,Grocery,1.0,8.0,10.0,N,N,made me sick,"I'm a perfectly healthy individual with no allergies, etc., but these made me extremely sick. Unfortunately I was on an airplane (they sell these at airport kiosks) and had the worst flight of my life--extreme cramping, bloating, and vomiting--all on southwest airlines. No warning about this side effect on the bag. Thanks a lot, Jelly Belly.",2008-06-12,-0.9355,1
2342935,2343075,US,14671205,R3CNZDXI7CO7I3,B000EF18WU,705473714,"Crown Prince Kipper Snacks, 3.25-Ounce Packages (Pack of 24)",Grocery,1.0,3.0,22.0,N,Y,Crown Prince Kipper Snacks...very stinky and hard to open,"Crown Prince Kipper Snacks, 3.25-Ounce Cans (Pack of 24) is not a good product.  It doesn't taste very good, it is extremely smelly, and the tab to open (like an old style coke can) frequently breaks...resulting in using a can opener or knife to open.  Once that juice splashes in your kitchen (or or your clothes is worse) you have a stench that last for days for a weird-tasting product that wasn't even worth it in the first place.    Needless to say, I will never buy it again.",2008-04-13,-0.8307,1
2343531,2343671,US,47030935,RTVR1YKXH4ONA,B000V0OMVC,503708372,"Zola Acai Power Juice, Acai & Blueberry, 11-Ounce Units (Pack of 12)",Grocery,1.0,0.0,0.0,N,N,"Awful - made me sick, literally!","This stuff tastes all right (the original is better) but it made me REALLY sick one day!  I know it was the Zola, I didn't have anything else all morning but that, and then in a couple of hours, I was vomiting.      Never again will I buy this stuff!",2008-04-07,-0.7859,1
2348662,2348802,US,39543790,RK4HF1YEOZPL4,B00029KG5S,375967346,Lotte - Koala's March Strawberry Cream Cookies FAMILY SIZE 9.5 Oz.,Grocery,1.0,0.0,0.0,N,N,The smell/taste made me terribly ill,"Opening the pouch of these little beasties smelled like I was walking into a nail salon - literally. It was horrendous! But to make sure that it wasn't something odd in the packaging material, I decided to take a small bite of one... *gag!!!* It tasted as bad as it smelled! Perhaps it was something in the artificial strawberry flavoring (and others have commented equally strenuously) but in my opinion, these smell and taste highly toxic and - frankly - poisonous.  Wish I had known before buying them that they were like this... money wasted, to be sure. Might call the FDA and see if these should even be on the market.    (P.S. - I would have given this no stars if I could)",2008-02-13,-0.8082,1
2351916,2352056,US,18163770,RLSV93Z23ZC07,B000J4GIH6,210437196,"Bare Fruit Organic Dried Cherries, 16-Ounce Bags (Pack of 2)",Grocery,1.0,30.0,32.0,N,N,"Bare Fruit cherries review- long delay, moderate taste, unsafe pits","I purchase the multi-pack of small (individual serving) dried cherries, but those are no longer listed, but this is the same product from the same company in a different size.    1. I received my order /months/ after my Amazon order (there was an interim point at which Amazon emailed me to see if I wanted to cancel the order). Amazon did not show out-of-stock at the time of order, so buyer beware.    2. As other raters have mentioned, the taste is moderate, although the longer you chew them, the more you can taste a subtle cherry flavor. The flavor isn't as strong as I expected, but I like variety, so this point alone wouldn't have stopped me from buying    3. These have pits! I find at least 1-2 in every bag. In addition, I find another several cherries with \\""crunchy bits\\"" which I suspect are remnants from pits that have chipped or broken during the de-pitting process. I've ended up eating these from the bag (very carefully), because they aren't safe enough to cook in muffins or breads (one of my original goals), because then you wouldn't be able to see when you are biting into one and the chance of dental damage would be even higher.    I have ordered other dried fruit from Bare Fruit, and enjoyed them very much (apples, mango, etc.) but I cannot recommend their cherries. I hope my review saves someone a chipped tooth.",2008-01-13,-0.711,1
2353323,2353463,US,14459819,R3PMPGIPFHGPFP,B000Q6K3DC,352232115,Fizzies Candy Drink Tablets ASSORTED Six Pack,Grocery,1.0,7.0,29.0,N,N,Chemical poison?,"One of the worst things I have ever tasyed that was supose to be drinkable. Under fizzed and over chemicalled. My Grand children tasted it and got sick. Nothing like the real \\""Fizzies\\"" of old. Reccogmended only for suicides to hide the taste of the poison-naw it might make you throw up and screw up the suicide attempt. They only sell it in large quantities because after tasting one no one would ever buy a second one.",2007-12-31,-0.9361,1
2363747,2363888,US,53082334,RYNOP05QY4J66,B000FMMTHK,162663470,Waggin Train Chicken Jerky Tenders 40oz,Grocery,1.0,67.0,72.0,N,N,This product could be dangerous,"I've been feeding my dogs this product for 2 years. However, recently many animals have become sickened after eating it. Google the product name and you will be dismayed to read the stories. Please do your own research before buying this product.",2007-08-22,-0.6249,1
2379471,2379612,US,49654426,RSF62F42UBWF1,B000HHY1ME,824137580,Contrex 1 liter Plastic Bottles Case of 15,Grocery,1.0,5.0,11.0,N,N,More like poison...,"I needed a new water bottle for my office desk, as I love to sip water all day because it really helps me to stay hydrated and alert, without water I get headaches! So this bottle looked really cool at the drug store, never mind the name that sounds like tampons, but I was really unprepared for the taste. Flavored water is something I enjoy and like but this Blackberry Raspberry scented mess is the most disgusting tasting beverage ever! <br /> <br />The water is calorie free and has 11% of the daily serving of calcium and 4% of magnesium per 8 oz. I am used to heavily mineralized water and it's funky taste but this stuff is horrid. Splenda is used for sweetness, but with the flavors it tastes mildewy and nauseating, I don't care how good water is for me, this is something I will avoid form now on! I cannot imagine anyone buying tons of this from here, the taste is not acquired and sophisticated at all, that I can easily deal with but this is fake and plastic and the last thing this tastes of is fruit, blah... If I grow hair on my tongue this water will be the culprit! Lol <br /> <br />- Kasia S. <br />",2007-01-10,-0.527,1
2385531,2385672,US,16699594,RS4ME21JA5XYQ,B000EDK814,847692952,"Raw Revolution Organic Live Food Bars, 1.8-Ounce Bars (Pack of 12)",Grocery,1.0,7.0,15.0,N,Y,No food item returns to Amazon: Sickly weak queasy stomach feeling after eating the bar for 4 hours or more.,"Sickly weak queasy stomach after eating the bar for 4 hours or more. I havent felt so yuky and sickly in a long time. You cannot return these or any food items to Amazon.<br /><br />The Coconut was moist and tender, yet no good flavor. Taste, smells of cheap food grade oil.The Spirulina is too try and chalky, too much dried Spirulina in one bar.Again bad taste no good alive flavor.<br /><br />Spirulina and Cashew,Coconut Agave Nectar,",2006-08-25,-0.34,1
